week,category,sku_count,brand_count,weekly_sales,promo_active,normal_price,promo_price
39,Sereal,107,11,868,0,19999,14999
39,Mie Instan,186,8,796,0,19999,24999
39,Kopi Bubuk,165,9,430,0,14999,9999
39,Sarden Kaleng,86,5,248,0,24999,19999
39,Jus Kemasan,109,15,293,1,5999,18886
39,Buah Kering,172,21,493,0,19999,24999
39,Beras,134,19,377,0,24999,14999
39,Teh,184,23,616,0,9999,9999
39,Pasta,152,25,667,0,9999,5999
39,Mayones,180,13,505,0,24999,5999
39,Kecap,165,8,257,1,9999,16034
39,Penyedap Rasa,79,3,126,0,19999,19999
39,Saos,194,20,517,1,24999,14989
39,Garam,139,10,343,1,19999,17300
39,Gula,168,13,554,1,24999,22399
39,Kaldu Jamur,98,11,414,0,5999,19999
39,Selai,186,22,503,0,19999,14999
39,Permen,179,18,352,1,9999,4749
39,Gulali,65,5,278,1,5999,17393
39,Makaroni,162,8,618,0,24999,9999
39,Marshmallow,132,10,399,0,14999,14999
39,Kuaci,73,3,292,0,24999,9999
39,Yogurt,195,8,384,0,14999,5999
39,Keju,168,12,594,0,5999,5999
39,Nugget,175,13,836,0,19999,24999
39,Air Mineral,195,8,933,0,14999,24999
39,Minuman Isotonik,164,17,834,0,24999,14999
39,Keripik,172,20,815,0,9999,24999
39,Susu Kemasan,154,12,816,0,5999,9999
39,Kopi Kemasan,189,11,352,1,19999,5031
39,Kacang,165,10,531,1,14999,11487
39,Buah-Buahan,179,13,556,0,5999,14999
39,Sayur-Sayuran,196,11,234,1,19999,8745
39,Ice Cream,174,16,412,0,14999,5999
39,Kornet,136,9,570,1,24999,14820
39,Daging Segar,184,8,748,0,14999,19999
39,Minyak Goreng,179,13,599,1,5999,8593
39,Kentang Goreng,163,7,337,0,19999,9999
39,Telur,193,9,429,0,9999,5999
39,Seafood Segar,136,18,735,0,14999,14999
39,Mentega,120,15,423,0,24999,5999
39,Krim,42,10,210,0,24999,24999
39,Bihun,113,13,553,0,19999,9999
40,Susu Bubuk,86,14,506,0,24999,14999
40,Biskuit,37,27,379,0,9999,24999
40,Sirup,29,11,785,0,14999,14999
40,Soda,53,7,623,0,14999,9999
40,Cokelat,67,21,425,0,9999,5999
40,Roti,64,15,297,1,19999,10622
40,Sereal,107,11,891,0,19999,5999
40,Mie Instan,186,8,769,1,19999,12933
40,Kopi Bubuk,165,9,352,0,14999,14999
40,Sarden Kaleng,86,5,251,1,24999,7897
40,Jus Kemasan,109,15,329,0,5999,19999
40,Buah Kering,172,21,491,0,19999,19999
40,Beras,134,19,261,0,24999,14999
40,Teh,184,23,652,0,9999,9999
40,Pasta,152,25,729,0,9999,5999
40,Mayones,180,13,598,0,24999,9999
40,Kecap,165,8,256,0,9999,24999
40,Penyedap Rasa,79,3,139,0,19999,5999
40,Saos,194,20,402,1,24999,5379
40,Garam,139,10,321,1,19999,4301
40,Gula,168,13,509,1,24999,12548
40,Kaldu Jamur,98,11,401,0,5999,5999
40,Selai,186,22,488,0,19999,24999
40,Permen,179,18,323,1,9999,4386
40,Gulali,65,5,257,1,5999,22037
40,Makaroni,162,8,626,1,24999,17340
40,Marshmallow,132,10,380,0,14999,14999
40,Kuaci,73,3,220,1,24999,18601
40,Yogurt,195,8,368,1,14999,14753
40,Keju,168,12,706,1,5999,19181
40,Nugget,175,13,790,0,19999,5999
40,Air Mineral,195,8,1002,0,14999,9999
40,Minuman Isotonik,164,17,742,0,24999,24999
40,Keripik,172,20,914,0,9999,19999
40,Susu Kemasan,154,12,566,0,5999,19999
40,Kopi Kemasan,189,11,331,1,19999,20467
40,Kacang,165,10,557,0,14999,19999
40,Buah-Buahan,179,13,585,0,5999,19999
40,Sayur-Sayuran,196,11,245,0,19999,9999
40,Ice Cream,174,16,406,0,14999,19999
40,Kornet,136,9,574,0,24999,19999
40,Daging Segar,184,8,736,0,14999,14999
40,Minyak Goreng,179,13,580,0,5999,5999
40,Kentang Goreng,163,7,314,0,19999,5999
40,Telur,193,9,425,0,9999,14999
40,Seafood Segar,136,18,617,0,14999,5999
40,Mentega,120,15,400,0,24999,19999
40,Krim,42,10,258,1,24999,12243
40,Bihun,113,13,594,0,19999,14999
41,Susu Bubuk,86,14,608,0,24999,9999
41,Biskuit,37,27,364,0,9999,14999
41,Sirup,29,11,809,1,14999,17784
41,Soda,53,7,749,0,14999,5999
41,Cokelat,67,21,420,0,9999,9999
41,Roti,64,15,307,0,19999,14999
41,Sereal,107,11,951,0,19999,19999
41,Mie Instan,186,8,721,1,19999,12952
41,Kopi Bubuk,165,9,461,0,14999,24999
41,Sarden Kaleng,86,5,255,0,24999,24999
41,Jus Kemasan,109,15,257,0,5999,19999
41,Buah Kering,172,21,514,0,19999,14999
41,Beras,134,19,315,0,24999,14999
41,Teh,184,23,568,1,9999,5229
41,Pasta,152,25,583,0,9999,9999
41,Mayones,180,13,573,0,24999,19999
41,Kecap,165,8,248,0,9999,9999
41,Penyedap Rasa,79,3,161,0,19999,14999
41,Saos,194,20,426,0,24999,19999
41,Garam,139,10,333,0,19999,19999
41,Gula,168,13,520,1,24999,8584
41,Kaldu Jamur,98,11,334,1,5999,10689
41,Selai,186,22,491,0,19999,24999
41,Permen,179,18,431,1,9999,8054
41,Gulali,65,5,354,0,5999,5999
41,Makaroni,162,8,660,0,24999,9999
41,Marshmallow,132,10,421,0,14999,14999
41,Kuaci,73,3,223,1,24999,16707
41,Yogurt,195,8,324,1,14999,8480
41,Keju,168,12,771,1,5999,7608
41,Nugget,175,13,751,0,19999,19999
41,Air Mineral,195,8,793,1,14999,5315
41,Minuman Isotonik,164,17,637,0,24999,19999
41,Keripik,172,20,773,0,9999,9999
41,Susu Kemasan,154,12,719,1,5999,10537
41,Kopi Kemasan,189,11,357,0,19999,24999
41,Kacang,165,10,569,0,14999,14999
41,Buah-Buahan,179,13,485,0,5999,24999
41,Sayur-Sayuran,196,11,262,0,19999,9999
41,Ice Cream,174,16,528,0,14999,5999
41,Kornet,136,9,658,0,24999,19999
41,Daging Segar,184,8,840,0,14999,24999
41,Minyak Goreng,179,13,591,0,5999,9999
41,Kentang Goreng,163,7,329,1,19999,13084
41,Telur,193,9,457,0,9999,5999
41,Seafood Segar,136,18,742,1,14999,11722
41,Mentega,120,15,322,0,24999,5999
41,Krim,42,10,215,1,24999,13009
41,Bihun,113,13,493,0,19999,5999
42,Susu Bubuk,86,14,511,0,24999,24999
42,Biskuit,37,27,442,0,9999,5999
42,Sirup,29,11,910,0,14999,24999
42,Soda,53,7,711,1,14999,7573
42,Cokelat,67,21,451,0,9999,19999
42,Roti,64,15,305,0,19999,9999
42,Sereal,107,11,996,0,19999,24999
42,Mie Instan,186,8,712,0,19999,19999
42,Kopi Bubuk,165,9,319,1,14999,8609
42,Sarden Kaleng,86,5,226,1,24999,7819
42,Jus Kemasan,109,15,278,0,5999,24999
42,Buah Kering,172,21,462,0,19999,5999
42,Beras,134,19,280,0,24999,14999
42,Teh,184,23,664,0,9999,14999
42,Pasta,152,25,745,1,9999,4710
42,Mayones,180,13,675,0,24999,14999
42,Kecap,165,8,228,1,9999,7261
42,Penyedap Rasa,79,3,143,0,19999,9999
42,Saos,194,20,489,0,24999,9999
42,Garam,139,10,322,1,19999,8930
42,Gula,168,13,451,0,24999,9999
42,Kaldu Jamur,98,11,412,0,5999,5999
42,Selai,186,22,459,0,19999,24999
42,Permen,179,18,395,0,9999,9999
42,Gulali,65,5,234,0,5999,19999
42,Makaroni,162,8,547,0,24999,9999
42,Marshmallow,132,10,345,0,14999,24999
42,Kuaci,73,3,240,0,24999,19999
42,Yogurt,195,8,374,0,14999,24999
42,Keju,168,12,695,0,5999,5999
42,Nugget,175,13,846,0,19999,5999
42,Air Mineral,195,8,982,1,14999,7467
42,Minuman Isotonik,164,17,623,0,24999,9999
42,Keripik,172,20,832,0,9999,19999
42,Susu Kemasan,154,12,576,1,5999,8710
42,Kopi Kemasan,189,11,386,0,19999,9999
42,Kacang,165,10,414,1,14999,21335
42,Buah-Buahan,179,13,605,0,5999,19999
42,Sayur-Sayuran,196,11,265,1,19999,15432
42,Ice Cream,174,16,471,0,14999,9999
42,Kornet,136,9,709,0,24999,19999
42,Daging Segar,184,8,688,0,14999,9999
42,Minyak Goreng,179,13,565,0,5999,9999
42,Kentang Goreng,163,7,325,0,19999,5999
42,Telur,193,9,436,0,9999,14999
42,Seafood Segar,136,18,732,0,14999,5999
42,Mentega,120,15,343,0,24999,24999
42,Krim,42,10,213,0,24999,14999
42,Bihun,113,13,581,0,19999,19999
43,Susu Bubuk,86,14,514,0,24999,14999
43,Biskuit,37,27,364,1,9999,11130
43,Sirup,29,11,939,0,14999,19999
43,Soda,53,7,663,0,14999,5999
43,Cokelat,67,21,420,0,9999,9999
43,Roti,64,15,331,0,19999,14999
43,Sereal,107,11,779,0,19999,5999
43,Mie Instan,186,8,744,1,19999,8513
43,Kopi Bubuk,165,9,392,0,14999,5999
43,Sarden Kaleng,86,5,266,0,24999,5999
43,Jus Kemasan,109,15,298,1,5999,21053
43,Buah Kering,172,21,470,0,19999,24999
43,Beras,134,19,292,1,24999,12531
43,Teh,184,23,582,0,9999,5999
43,Pasta,152,25,679,1,9999,16567
43,Mayones,180,13,639,1,24999,5219
43,Kecap,165,8,241,0,9999,19999
43,Penyedap Rasa,79,3,127,0,19999,5999
43,Saos,194,20,437,0,24999,14999
43,Garam,139,10,270,0,19999,5999
43,Gula,168,13,435,0,24999,19999
43,Kaldu Jamur,98,11,437,0,5999,5999
43,Selai,186,22,410,0,19999,24999
43,Permen,179,18,344,0,9999,19999
43,Gulali,65,5,325,1,5999,4487
43,Makaroni,162,8,616,1,24999,5184
43,Marshmallow,132,10,414,0,14999,5999
43,Kuaci,73,3,228,1,24999,4663
43,Yogurt,195,8,380,0,14999,24999
43,Keju,168,12,632,0,5999,5999
43,Nugget,175,13,877,1,19999,7382
43,Air Mineral,195,8,924,0,14999,19999
43,Minuman Isotonik,164,17,736,0,24999,19999
43,Keripik,172,20,801,0,9999,14999
43,Susu Kemasan,154,12,736,1,5999,17880
43,Kopi Kemasan,189,11,445,0,19999,14999
43,Kacang,165,10,514,0,14999,9999
43,Buah-Buahan,179,13,491,0,5999,14999
43,Sayur-Sayuran,196,11,283,1,19999,8992
43,Ice Cream,174,16,393,0,14999,5999
43,Kornet,136,9,645,0,24999,5999
43,Daging Segar,184,8,817,1,14999,4783
43,Minyak Goreng,179,13,468,1,5999,19012
43,Kentang Goreng,163,7,340,0,19999,5999
43,Telur,193,9,420,0,9999,5999
43,Seafood Segar,136,18,518,0,14999,19999
43,Mentega,120,15,377,0,24999,24999
43,Krim,42,10,188,0,24999,9999
43,Bihun,113,13,522,0,19999,9999
44,Susu Bubuk,86,14,503,0,24999,19999
44,Biskuit,37,27,372,1,9999,20017
44,Sirup,29,11,682,0,14999,5999
44,Soda,53,7,583,0,14999,19999
44,Cokelat,67,21,326,0,9999,24999
44,Roti,64,15,340,0,19999,14999
44,Sereal,107,11,991,1,19999,4351
44,Mie Instan,186,8,796,0,19999,24999
44,Kopi Bubuk,165,9,367,0,14999,24999
44,Sarden Kaleng,86,5,242,1,24999,7381
44,Jus Kemasan,109,15,231,0,5999,9999
44,Buah Kering,172,21,471,1,19999,16880
44,Beras,134,19,312,0,24999,19999
44,Teh,184,23,590,1,9999,17216
44,Pasta,152,25,701,0,9999,24999
44,Mayones,180,13,692,0,24999,19999
44,Kecap,165,8,271,0,9999,5999
44,Penyedap Rasa,79,3,120,0,19999,5999
44,Saos,194,20,452,1,24999,7920
44,Garam,139,10,324,0,19999,9999
44,Gula,168,13,534,0,24999,19999
44,Kaldu Jamur,98,11,422,0,5999,5999
44,Selai,186,22,505,0,19999,24999
44,Permen,179,18,305,0,9999,19999
44,Gulali,65,5,295,0,5999,9999
44,Makaroni,162,8,407,0,24999,14999
44,Marshmallow,132,10,450,0,14999,24999
44,Kuaci,73,3,169,1,24999,8728
44,Yogurt,195,8,368,0,14999,24999
44,Keju,168,12,753,1,5999,15102
44,Nugget,175,13,745,0,19999,9999
44,Air Mineral,195,8,776,1,14999,7420
44,Minuman Isotonik,164,17,685,0,24999,24999
44,Keripik,172,20,724,0,9999,19999
44,Susu Kemasan,154,12,778,0,5999,9999
44,Kopi Kemasan,189,11,337,1,19999,11958
44,Kacang,165,10,478,1,14999,14523
44,Buah-Buahan,179,13,617,1,5999,8467
44,Sayur-Sayuran,196,11,275,0,19999,5999
44,Ice Cream,174,16,385,1,14999,18763
44,Kornet,136,9,504,1,24999,7340
44,Daging Segar,184,8,855,0,14999,5999
44,Minyak Goreng,179,13,681,1,5999,14044
44,Kentang Goreng,163,7,335,0,19999,24999
44,Telur,193,9,430,1,9999,21795
44,Seafood Segar,136,18,623,0,14999,9999
44,Mentega,120,15,371,1,24999,8086
44,Krim,42,10,218,0,24999,19999
44,Bihun,113,13,505,0,19999,5999
45,Susu Bubuk,86,14,464,0,24999,19999
45,Biskuit,37,27,371,0,9999,14999
45,Sirup,29,11,742,0,14999,9999
45,Soda,53,7,565,0,14999,14999
45,Cokelat,67,21,473,0,9999,14999
45,Roti,64,15,276,0,19999,9999
45,Sereal,107,11,1068,1,19999,21427
45,Mie Instan,186,8,723,0,19999,24999
45,Kopi Bubuk,165,9,302,0,14999,9999
45,Sarden Kaleng,86,5,199,1,24999,8926
45,Jus Kemasan,109,15,318,0,5999,9999
45,Buah Kering,172,21,470,0,19999,19999
45,Beras,134,19,271,1,24999,4926
45,Teh,184,23,585,0,9999,5999
45,Pasta,152,25,958,0,9999,5999
45,Mayones,180,13,683,0,24999,5999
45,Kecap,165,8,242,0,9999,5999
45,Penyedap Rasa,79,3,130,0,19999,14999
45,Saos,194,20,468,0,24999,19999
45,Garam,139,10,301,1,19999,4715
45,Gula,168,13,452,0,24999,5999
45,Kaldu Jamur,98,11,394,0,5999,14999
45,Selai,186,22,415,0,19999,19999
45,Permen,179,18,337,0,9999,5999
45,Gulali,65,5,278,0,5999,19999
45,Makaroni,162,8,549,0,24999,5999
45,Marshmallow,132,10,337,0,14999,5999
45,Kuaci,73,3,277,0,24999,14999
45,Yogurt,195,8,325,0,14999,9999
45,Keju,168,12,728,0,5999,5999
45,Nugget,175,13,616,0,19999,14999
45,Air Mineral,195,8,948,0,14999,19999
45,Minuman Isotonik,164,17,731,0,24999,5999
45,Keripik,172,20,880,0,9999,5999
45,Susu Kemasan,154,12,575,0,5999,14999
45,Kopi Kemasan,189,11,291,1,19999,12169
45,Kacang,165,10,626,0,14999,14999
45,Buah-Buahan,179,13,552,0,5999,19999
45,Sayur-Sayuran,196,11,277,0,19999,5999
45,Ice Cream,174,16,497,0,14999,19999
45,Kornet,136,9,450,0,24999,9999
45,Daging Segar,184,8,737,0,14999,24999
45,Minyak Goreng,179,13,630,0,5999,14999
45,Kentang Goreng,163,7,399,0,19999,9999
45,Telur,193,9,467,0,9999,5999
45,Seafood Segar,136,18,619,0,14999,14999
45,Mentega,120,15,321,0,24999,14999
45,Krim,42,10,203,1,24999,8374
45,Bihun,113,13,620,0,19999,5999
46,Susu Bubuk,86,14,516,0,24999,19999
46,Biskuit,37,27,395,1,9999,10885
46,Sirup,29,11,667,0,14999,24999
46,Soda,53,7,646,0,14999,14999
46,Cokelat,67,21,395,0,9999,24999
46,Roti,64,15,378,0,19999,24999
46,Sereal,107,11,862,1,19999,11044
46,Mie Instan,186,8,687,0,19999,9999
46,Kopi Bubuk,165,9,457,0,14999,19999
46,Sarden Kaleng,86,5,277,0,24999,14999
46,Jus Kemasan,109,15,364,1,5999,8326
46,Buah Kering,172,21,451,0,19999,9999
46,Beras,134,19,274,0,24999,14999
46,Teh,184,23,645,0,9999,14999
46,Pasta,152,25,736,0,9999,19999
46,Mayones,180,13,647,0,24999,9999
46,Kecap,165,8,273,1,9999,4606
46,Penyedap Rasa,79,3,142,1,19999,21302
46,Saos,194,20,440,0,24999,9999
46,Garam,139,10,303,0,19999,14999
46,Gula,168,13,575,0,24999,19999
46,Kaldu Jamur,98,11,380,1,5999,14900
46,Selai,186,22,388,0,19999,5999
46,Permen,179,18,299,0,9999,19999
46,Gulali,65,5,234,1,5999,12341
46,Makaroni,162,8,496,0,24999,24999
46,Marshmallow,132,10,354,0,14999,5999
46,Kuaci,73,3,241,0,24999,9999
46,Yogurt,195,8,327,0,14999,14999
46,Keju,168,12,652,0,5999,9999
46,Nugget,175,13,805,1,19999,20892
46,Air Mineral,195,8,840,0,14999,24999
46,Minuman Isotonik,164,17,720,0,24999,24999
46,Keripik,172,20,891,0,9999,24999
46,Susu Kemasan,154,12,510,1,5999,4355
46,Kopi Kemasan,189,11,345,0,19999,9999
46,Kacang,165,10,517,1,14999,5315
46,Buah-Buahan,179,13,447,1,5999,19968
46,Sayur-Sayuran,196,11,262,0,19999,5999
46,Ice Cream,174,16,507,1,14999,11473
46,Kornet,136,9,659,1,24999,7708
46,Daging Segar,184,8,820,0,14999,5999
46,Minyak Goreng,179,13,540,0,5999,24999
46,Kentang Goreng,163,7,330,0,19999,14999
46,Telur,193,9,322,0,9999,19999
46,Seafood Segar,136,18,684,1,14999,19467
46,Mentega,120,15,367,0,24999,5999
46,Krim,42,10,214,1,24999,17317
46,Bihun,113,13,555,0,19999,19999
47,Susu Bubuk,86,14,491,1,24999,4955
47,Biskuit,37,27,354,0,9999,9999
47,Sirup,29,11,678,1,14999,12391
47,Soda,53,7,564,0,14999,14999
47,Cokelat,67,21,444,1,9999,5183
47,Roti,64,15,328,0,19999,5999
47,Sereal,107,11,1016,1,19999,16322
47,Mie Instan,186,8,782,1,19999,11682
47,Kopi Bubuk,165,9,374,0,14999,5999
47,Sarden Kaleng,86,5,292,0,24999,9999
47,Jus Kemasan,109,15,301,1,5999,4288
47,Buah Kering,172,21,461,1,19999,8994
47,Beras,134,19,312,1,24999,19370
47,Teh,184,23,529,0,9999,14999
47,Pasta,152,25,773,0,9999,24999
47,Mayones,180,13,648,1,24999,4452
47,Kecap,165,8,235,0,9999,5999
47,Penyedap Rasa,79,3,154,0,19999,24999
47,Saos,194,20,482,0,24999,5999
47,Garam,139,10,273,0,19999,14999
47,Gula,168,13,428,0,24999,5999
47,Kaldu Jamur,98,11,443,0,5999,9999
47,Selai,186,22,390,1,19999,11965
47,Permen,179,18,381,1,9999,10630
47,Gulali,65,5,280,0,5999,24999
47,Makaroni,162,8,507,1,24999,19162
47,Marshmallow,132,10,416,0,14999,24999
47,Kuaci,73,3,216,0,24999,19999
47,Yogurt,195,8,342,0,14999,19999
47,Keju,168,12,689,0,5999,14999
47,Nugget,175,13,781,1,19999,12922
47,Air Mineral,195,8,916,1,14999,4969
47,Minuman Isotonik,164,17,612,0,24999,24999
47,Keripik,172,20,775,0,9999,14999
47,Susu Kemasan,154,12,666,0,5999,9999
47,Kopi Kemasan,189,11,434,1,19999,19110
47,Kacang,165,10,551,1,14999,8034
47,Buah-Buahan,179,13,594,1,5999,18833
47,Sayur-Sayuran,196,11,257,1,19999,12088
47,Ice Cream,174,16,576,0,14999,9999
47,Kornet,136,9,616,1,24999,4944
47,Daging Segar,184,8,893,1,14999,13146
47,Minyak Goreng,179,13,520,0,5999,5999
47,Kentang Goreng,163,7,409,0,19999,19999
47,Telur,193,9,402,0,9999,24999
47,Seafood Segar,136,18,765,0,14999,19999
47,Mentega,120,15,354,0,24999,19999
47,Krim,42,10,208,0,24999,24999
47,Bihun,113,13,582,0,19999,19999
48,Susu Bubuk,86,14,474,0,24999,14999
48,Biskuit,37,27,371,0,9999,9999
48,Sirup,29,11,778,0,14999,14999
48,Soda,53,7,729,0,14999,24999
48,Cokelat,67,21,420,0,9999,19999
48,Roti,64,15,337,0,19999,19999
48,Sereal,107,11,1015,0,19999,24999
48,Mie Instan,186,8,674,1,19999,12680
48,Kopi Bubuk,165,9,388,0,14999,9999
48,Sarden Kaleng,86,5,217,1,24999,11889
48,Jus Kemasan,109,15,299,1,5999,8841
48,Buah Kering,172,21,443,0,19999,19999
48,Beras,134,19,301,0,24999,5999
48,Teh,184,23,606,0,9999,5999
48,Pasta,152,25,641,0,9999,14999
48,Mayones,180,13,762,1,24999,5378
48,Kecap,165,8,241,1,9999,21094
48,Penyedap Rasa,79,3,131,0,19999,24999
48,Saos,194,20,491,1,24999,10576
48,Garam,139,10,326,0,19999,14999
48,Gula,168,13,472,0,24999,19999
48,Kaldu Jamur,98,11,356,1,5999,15146
48,Selai,186,22,392,1,19999,17621
48,Permen,179,18,370,0,9999,14999
48,Gulali,65,5,280,0,5999,19999
48,Makaroni,162,8,527,1,24999,4479
48,Marshmallow,132,10,383,0,14999,19999
48,Kuaci,73,3,234,0,24999,9999
48,Yogurt,195,8,335,0,14999,24999
48,Keju,168,12,547,0,5999,9999
48,Nugget,175,13,859,0,19999,9999
48,Air Mineral,195,8,988,0,14999,14999
48,Minuman Isotonik,164,17,553,0,24999,19999
48,Keripik,172,20,878,0,9999,19999
48,Susu Kemasan,154,12,650,0,5999,14999
48,Kopi Kemasan,189,11,293,0,19999,5999
48,Kacang,165,10,439,0,14999,24999
48,Buah-Buahan,179,13,617,0,5999,9999
48,Sayur-Sayuran,196,11,279,0,19999,9999
48,Ice Cream,174,16,479,0,14999,19999
48,Kornet,136,9,535,0,24999,19999
48,Daging Segar,184,8,780,0,14999,14999
48,Minyak Goreng,179,13,507,0,5999,5999
48,Kentang Goreng,163,7,350,1,19999,7579
48,Telur,193,9,452,0,9999,19999
48,Seafood Segar,136,18,767,1,14999,7859
48,Mentega,120,15,385,1,24999,12331
48,Krim,42,10,242,1,24999,20768
48,Bihun,113,13,482,0,19999,9999
49,Susu Bubuk,86,14,725,0,24999,5999
49,Biskuit,37,27,381,0,9999,14999
49,Sirup,29,11,779,0,14999,14999
49,Soda,53,7,666,0,14999,5999
49,Cokelat,67,21,428,0,9999,14999
49,Roti,64,15,242,1,19999,22412
49,Sereal,107,11,990,0,19999,24999
49,Mie Instan,186,8,838,0,19999,24999
49,Kopi Bubuk,165,9,360,0,14999,5999
49,Sarden Kaleng,86,5,277,0,24999,14999
49,Jus Kemasan,109,15,270,0,5999,14999
49,Buah Kering,172,21,482,0,19999,5999
49,Beras,134,19,283,0,24999,24999
49,Teh,184,23,525,0,9999,19999
49,Pasta,152,25,807,1,9999,15263
49,Mayones,180,13,569,0,24999,24999
49,Kecap,165,8,216,1,9999,4313
49,Penyedap Rasa,79,3,154,1,19999,4345
49,Saos,194,20,459,0,24999,24999
49,Garam,139,10,285,0,19999,5999
49,Gula,168,13,419,0,24999,5999
49,Kaldu Jamur,98,11,436,0,5999,9999
49,Selai,186,22,504,0,19999,14999
49,Permen,179,18,321,0,9999,19999
49,Gulali,65,5,293,1,5999,18141
49,Makaroni,162,8,576,0,24999,14999
49,Marshmallow,132,10,398,0,14999,14999
49,Kuaci,73,3,259,0,24999,5999
49,Yogurt,195,8,402,0,14999,5999
49,Keju,168,12,748,0,5999,24999
49,Nugget,175,13,903,1,19999,11158
49,Air Mineral,195,8,893,1,14999,11392
49,Minuman Isotonik,164,17,723,0,24999,5999
49,Keripik,172,20,898,0,9999,9999
49,Susu Kemasan,154,12,592,0,5999,9999
49,Kopi Kemasan,189,11,417,0,19999,9999
49,Kacang,165,10,448,0,14999,9999
49,Buah-Buahan,179,13,583,1,5999,4684
49,Sayur-Sayuran,196,11,289,0,19999,19999
49,Ice Cream,174,16,414,0,14999,5999
49,Kornet,136,9,512,0,24999,5999
49,Daging Segar,184,8,811,0,14999,9999
49,Minyak Goreng,179,13,530,1,5999,8445
49,Kentang Goreng,163,7,321,0,19999,9999
49,Telur,193,9,427,0,9999,19999
49,Seafood Segar,136,18,721,0,14999,24999
49,Mentega,120,15,415,0,24999,14999
49,Krim,42,10,180,0,24999,24999
49,Bihun,113,13,586,1,19999,17994
50,Susu Bubuk,86,14,541,0,24999,19999
50,Biskuit,37,27,346,0,9999,5999
50,Sirup,29,11,923,0,14999,14999
50,Soda,53,7,684,0,14999,19999
50,Cokelat,67,21,477,0,9999,19999
50,Roti,64,15,273,0,19999,19999
50,Sereal,107,11,847,1,19999,4211
50,Mie Instan,186,8,714,0,19999,5999
50,Kopi Bubuk,165,9,349,0,14999,5999
50,Sarden Kaleng,86,5,256,1,24999,19155
50,Jus Kemasan,109,15,238,1,5999,7738
50,Buah Kering,172,21,462,0,19999,14999
50,Beras,134,19,276,0,24999,19999
50,Teh,184,23,644,0,9999,5999
50,Pasta,152,25,712,0,9999,24999
50,Mayones,180,13,666,0,24999,24999
50,Kecap,165,8,248,1,9999,15636
50,Penyedap Rasa,79,3,146,1,19999,4496
50,Saos,194,20,487,0,24999,14999
50,Garam,139,10,355,1,19999,7396
50,Gula,168,13,476,1,24999,7609
50,Kaldu Jamur,98,11,432,1,5999,4778
50,Selai,186,22,427,0,19999,14999
50,Permen,179,18,346,0,9999,5999
50,Gulali,65,5,272,0,5999,14999
50,Makaroni,162,8,720,1,24999,17660
50,Marshmallow,132,10,429,0,14999,24999
50,Kuaci,73,3,274,1,24999,19052
50,Yogurt,195,8,403,0,14999,9999
50,Keju,168,12,591,0,5999,24999
50,Nugget,175,13,905,1,19999,7228
50,Air Mineral,195,8,818,0,14999,14999
50,Minuman Isotonik,164,17,628,0,24999,24999
50,Keripik,172,20,926,0,9999,14999
50,Susu Kemasan,154,12,627,0,5999,14999
50,Kopi Kemasan,189,11,364,0,19999,14999
50,Kacang,165,10,352,0,14999,14999
50,Buah-Buahan,179,13,596,0,5999,24999
50,Sayur-Sayuran,196,11,253,1,19999,11394
50,Ice Cream,174,16,501,0,14999,5999
50,Kornet,136,9,532,0,24999,5999
50,Daging Segar,184,8,713,1,14999,4201
50,Minyak Goreng,179,13,502,1,5999,5322
50,Kentang Goreng,163,7,324,0,19999,9999
50,Telur,193,9,481,0,9999,24999
50,Seafood Segar,136,18,770,0,14999,14999
50,Mentega,120,15,349,0,24999,5999
50,Krim,42,10,213,0,24999,9999
50,Bihun,113,13,562,1,19999,21989
51,Susu Bubuk,86,14,584,1,24999,14423
51,Biskuit,37,27,367,1,9999,7194
51,Sirup,29,11,811,1,14999,4401
51,Soda,53,7,627,1,14999,12074
51,Cokelat,67,21,358,0,9999,24999
51,Roti,64,15,351,0,19999,24999
51,Sereal,107,11,1087,1,19999,18008
51,Mie Instan,186,8,667,1,19999,19298
51,Kopi Bubuk,165,9,418,0,14999,14999
51,Sarden Kaleng,86,5,239,0,24999,5999
51,Jus Kemasan,109,15,253,0,5999,24999
51,Buah Kering,172,21,548,0,19999,19999
51,Beras,134,19,294,0,24999,14999
51,Teh,184,23,539,0,9999,9999
51,Pasta,152,25,706,0,9999,5999
51,Mayones,180,13,660,0,24999,5999
51,Kecap,165,8,259,0,9999,14999
51,Penyedap Rasa,79,3,113,1,19999,17612
51,Saos,194,20,478,0,24999,19999
51,Garam,139,10,304,0,19999,19999
51,Gula,168,13,505,0,24999,24999
51,Kaldu Jamur,98,11,403,0,5999,9999
51,Selai,186,22,434,0,19999,24999
51,Permen,179,18,376,1,9999,17700
51,Gulali,65,5,251,0,5999,14999
51,Makaroni,162,8,465,0,24999,9999
51,Marshmallow,132,10,335,1,14999,7057
51,Kuaci,73,3,275,0,24999,5999
51,Yogurt,195,8,389,1,14999,14236
51,Keju,168,12,541,1,5999,21625
51,Nugget,175,13,859,0,19999,19999
51,Air Mineral,195,8,934,0,14999,24999
51,Minuman Isotonik,164,17,578,1,24999,20330
51,Keripik,172,20,811,0,9999,5999
51,Susu Kemasan,154,12,605,0,5999,5999
51,Kopi Kemasan,189,11,399,0,19999,9999
51,Kacang,165,10,471,1,14999,17487
51,Buah-Buahan,179,13,516,1,5999,17408
51,Sayur-Sayuran,196,11,254,0,19999,19999
51,Ice Cream,174,16,512,1,14999,17757
51,Kornet,136,9,670,0,24999,5999
